opsid,zplk_pk_seq,taxa_004,cruise_name,station,event_number,net_number,zoo_aliquot,zooplankton_count,conc_10m2,conc_100m3,vial_number,zoo_stage_000,zoo_stage_013,zoo_stage_020,zoo_stage_021,zoo_stage_022,zoo_stage_023,zoo_stage_024,zoo_stage_028,zoo_stage_029,zoo_stage_030,zoo_stage_050,zoo_stage_051,zoo_stage_054,zoo_stage_999,net_pk_seq,gear,gear_volume_filtered,sample_jar_count,sample_type,flowmeter_calibration_factor,flowmeter_revolutions,flag_region,flag_clogging,net_comment,event_pk_seq,operation,event_date,formated_event_date,latitude,longitude,region,region_nvl,plankton_stratum,groundfish_stratum,surface_temperature,surface_temperature_nvl,tow_profile,tow_protocol,tow_maximum_depth,bottom_depth_max_wire_out,bio_volume_zoo,bio_volume_zoo_1m2,bio_volume_zoo_100m3,bio_volume_large_conc_1m2,bio_volume_large_conc_100m3,total_zoo_count,total_large_zoo_count,total_large_zoo_length,large_zoo_mean_length,taxa_name
2011003HB,526700,1000,HB1103,14,141,2,128,2,1111.49,55.57,5,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Brachyura
2011003HB,526714,1800,HB1103,14,141,2,128,1,555.74,27.79,5,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Siphonophora
2011003HB,526704,2000,HB1103,14,141,2,128,32,17783.8,889.19,5,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Euphausiacea
2011003HB,526697,2004,HB1103,14,141,2,128,2,1111.49,55.57,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Thysanoessa longicaudata
2011003HB,526716,4013,HB1103,14,141,2,128,24,13337.85,666.89,4,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Pseudocalanidae
2011003HB,526719,4019,HB1103,14,141,2,128,1,555.74,27.79,4,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Undinula vulgaris
2011003HB,526703,4020,HB1103,14,141,2,128,1,555.74,27.79,4,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Centropages bradyi
2011003HB,526702,4042,HB1103,14,141,2,128,7,3890.21,194.51,4,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Candacia
2011003HB,526706,4045,HB1103,14,141,2,128,2,1111.49,55.57,4,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Corycaeidae
2011003HB,526715,4057,HB1103,14,141,2,128,11,6113.18,305.66,4,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Pleuromamma
2011003HB,526705,4064,HB1103,14,141,2,128,25,13893.59,694.68,4,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Clausocalanus furcatus
2011003HB,526718,4066,HB1103,14,141,2,128,1,555.74,27.79,4,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Scolecithricidae
2011003HB,526717,4100,HB1103,14,141,2,128,5,2778.72,138.94,4,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Rhincalanus
2011003HB,526710,4108,HB1103,14,141,2,128,11,6113.18,305.66,4,,,,,,,,,,,,,,,72533,6B3Z,460.644,1,Z,0.3141,5019,1,N,Manual Load Prgm.,70001,BON/CTD,22:00.0,6/8/2011 23:22,40.3183,-68.1433,GB,GB,62,,17,17,OBL,OT,200,933,26,11.29,5.64,2.17,1.09,501,2,,,Neocalanus
2011003HB,526741,100,HB1103,15,151,2,32,1,98.52,4.98,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Copepoda
2011003HB,526720,101,HB1103,15,151,2,32,10,985.22,49.76,3,0,0,0,4,4,0,2,0,0,0,0,0,0,0,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Calanus finmarchicus
2011003HB,526726,102,HB1103,15,151,2,32,7,689.66,34.83,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Pseudocalanus minutus
2011003HB,526721,103,HB1103,15,151,2,32,4,394.09,19.9,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Centropages typicus
2011003HB,526723,105,HB1103,15,151,2,32,6,591.13,29.86,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Metridia lucens
2011003HB,526725,135,HB1103,15,151,2,32,2,197.04,9.95,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Paracalanus parvus
2011003HB,526750,138,HB1103,15,151,2,32,208,20492.64,1034.98,1,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Oithona
2011003HB,526735,142,HB1103,15,151,2,32,2,197.04,9.95,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Calanoida
2011003HB,526724,143,HB1103,15,151,2,32,7,689.66,34.83,3,2,0,0,0,0,0,3,0,0,0,0,0,0,2,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Nannocalanus minor
2011003HB,526748,146,HB1103,15,151,2,32,3,295.57,14.93,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Mecynocera clausi
2011003HB,526730,148,HB1103,15,151,2,32,9,886.7,44.78,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Acartia danae
2011003HB,526722,157,HB1103,15,151,2,32,23,2266.01,114.45,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Clausocalanus arcuicornis
2011003HB,526753,176,HB1103,15,151,2,32,8,788.18,39.81,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Pleuromamma borealis
2011003HB,526751,191,HB1103,15,151,2,32,5,492.61,24.88,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Oncaea
2011003HB,526752,218,HB1103,15,151,2,32,71,6995.08,353.29,4,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Sagitta
2011003HB,526744,457,HB1103,15,151,2,32,2,197.04,9.95,5,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Hyperiidea
2011003HB,526731,700,HB1103,15,151,2,32,1,98.52,4.98,5,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Appendicularia
2011003HB,526734,900,HB1103,15,151,2,32,1,98.52,4.98,5,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Ectoprocta
2011003HB,526732,1000,HB1103,15,151,2,32,1,98.52,4.98,5,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Brachyura
2011003HB,526743,1100,HB1103,15,151,2,32,1,98.52,4.98,5,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Gastropoda
2011003HB,526754,1800,HB1103,15,151,2,32,7,689.66,34.83,5,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Siphonophora
2011003HB,526737,2000,HB1103,15,151,2,32,10,985.22,49.76,5,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Euphausiacea
2011003HB,526727,2006,HB1103,15,151,2,32,1,98.52,4.98,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Euphausia krohnii
2011003HB,526728,2019,HB1103,15,151,2,32,2,197.04,9.95,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Nematoscelis megalops
2011003HB,526729,3500,HB1103,15,151,2,32,1,98.52,4.98,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Osteichthyes
2011003HB,526746,3600,HB1103,15,151,2,32,9,886.7,44.78,5,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Ostracoda
2011003HB,526740,3900,HB1103,15,151,2,32,4,394.09,19.9,5,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Foraminifera
2011003HB,526747,4007,HB1103,15,151,2,32,3,295.57,14.93,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Lucicutia
2011003HB,526756,4013,HB1103,15,151,2,32,2,197.04,9.95,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Pseudocalanidae
2011003HB,526742,4045,HB1103,15,151,2,32,2,197.04,9.95,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Corycaeidae
2011003HB,526755,4057,HB1103,15,151,2,32,57,5615.77,283.62,2,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Pleuromamma
2011003HB,526733,4061,HB1103,15,151,2,32,7,689.66,34.83,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Aetideidae
2011003HB,526745,4062,HB1103,15,151,2,32,3,295.57,14.93,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Euchaetidae
2011003HB,526738,4064,HB1103,15,151,2,32,9,886.7,44.78,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Clausocalanus furcatus
2011003HB,526758,4066,HB1103,15,151,2,32,2,197.04,9.95,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Scolecithricidae
2011003HB,526739,4098,HB1103,15,151,2,32,6,591.13,29.86,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Clausocalanus
2011003HB,526757,4100,HB1103,15,151,2,32,3,295.57,14.93,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Rhincalanus
2011003HB,526749,4108,HB1103,15,151,2,32,20,1970.45,99.52,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Neocalanus
2011003HB,526736,4129,HB1103,15,151,2,32,2,197.04,9.95,3,,,,,,,,,,,,,,,72534,6B3Z,643.103,1,Z,0.3141,7007,1,N,Manual Load Prgm.,70003,BON/CTD,08:00.0,6/10/2011 9:08,40.025,-67.7067,GB,GB,62,,19,19,OBL,OT,198,2628,11,3.39,1.71,1.85,0.93,522,1,,,Calocalanus
2011003HB,526793,2,HB1103,16,161,2,32,2,145.86,7.26,4,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,UNIDENTIFIED PLANKTON AND FRAGMENTS
2011003HB,526759,101,HB1103,16,161,2,32,1,72.93,3.63,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Calanus finmarchicus
2011003HB,526763,102,HB1103,16,161,2,32,1,72.93,3.63,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Pseudocalanus minutus
2011003HB,526761,105,HB1103,16,161,2,32,2,145.86,7.26,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Metridia lucens
2011003HB,526785,138,HB1103,16,161,2,32,268,19545.85,972.43,1,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Oithona
2011003HB,526769,142,HB1103,16,161,2,32,27,1969.17,97.97,2,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Calanoida
2011003HB,526762,143,HB1103,16,161,2,32,10,729.32,36.28,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Nannocalanus minor
2011003HB,526783,146,HB1103,16,161,2,32,7,510.53,25.4,2,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Mecynocera clausi
2011003HB,526765,148,HB1103,16,161,2,32,2,145.86,7.26,2,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Acartia danae
2011003HB,526760,157,HB1103,16,161,2,32,1,72.93,3.63,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Clausocalanus arcuicornis
2011003HB,526779,180,HB1103,16,161,2,32,1,72.93,3.63,2,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Eucalanus
2011003HB,526786,191,HB1103,16,161,2,32,1,72.93,3.63,2,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Oncaea
2011003HB,526770,200,HB1103,16,161,2,32,63,4594.73,228.59,3,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Chaetognatha
2011003HB,526787,218,HB1103,16,161,2,32,28,2042.1,101.6,4,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Sagitta
2011003HB,526791,300,HB1103,16,161,2,32,8,583.46,29.03,4,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Thecosomata
2011003HB,526780,457,HB1103,16,161,2,32,36,2625.56,130.62,4,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Hyperiidea
2011003HB,526776,605,HB1103,16,161,2,32,1,72.93,3.63,4,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Evadne
2011003HB,526766,700,HB1103,16,161,2,32,13,948.12,47.17,4,,,,,,,,,,,,,,,72536,6B3Z,881.914,1,Z,0.3141,9609,1,N,Manual Load Prgm.,70005,BON/CTD,02:00.0,6/10/2011 16:02,39.6483,-66.5383,,OTH,,,18,18,OBL,OT,201,4000,12,2.73,1.36,0.68,0.34,592,1,,,Appendicularia
